file	key	english	chinese
Units.xml	TXT_KEY_UNIT_LOKI_STRATEGY	Fun to play with, horrible to play against, most leaders would rather see a berserker horde wander into their lands than the clown prince. Loki can take gold from rival cities or cause unrest in the cities and flip them to the Balseraphs if their culture gets low enough.[PARAGRAPH:1]Loki can investigate cities and has effective spells for charming enemy units, but his most frustrating ability is that he is the most difficult unit in the game to kill. When attacked outide of cities, he simply runs away to any open tiles around him. Loki must be cornered or completely surrounded before he can be killed in combat.	操控他很有趣,与他为敌却极其可怕——比起狂战士大军闯入领地,多数领袖更不愿见到这位小丑王子。洛基能从敌方城市窃取金钱,或在城中煽动骚乱;一旦其文化值降得够低,便可使这些城市倒戈归入巴尔塞拉弗族。[PARAGRAPH:1]洛基能刺探城市,拥有魅惑敌方单位的有效法术,但他最令人抓狂的能力是:他是全游戏最难杀死的单位。当他在城外遭到攻击时,只会逃向周围任何空地。必须把洛基逼入绝境或彻底包围,才能在战斗中将他杀死。
Units.xml	TXT_KEY_UNIT_LOSHA_PEDIA	Three generals sat in the antechamber, awaiting their summons to the throne room. One, a battle hardened veteran, sat cold and stoic while the second man, younger and newer to his position, fidgeted nervously. The woman yawned and gazed out the window. Soon the doors opened and they were ushered in and arrayed themselves before the dual thrones. The guards left, leaving the three alone with Alexis and Flauros.[PARAGRAPH:1]Alexis arose at once, walking swiftly towards them. &#147;You three were ordered to hold our new settlement of Pavu'nar! Yet before you even returned to me, like beaten dogs, my scouts have informed me that our city is ruined! Tell me what happened and why I shouldn't consume- -why I shouldn't have you killed." [PARAGRAPH:1]"Sheol, your report first," Flauros interjected. He still slouched on his throne but his gaze narrowed upon the younger man. [PARAGRAPH:1]"Yes Master, Mistress. We...on Perdion's orders we split our command into three upon reaching the town. I took charge of the hunters. We headed for the hills and forests, finding the enemy well before they neared Pavu'nar. My, um, I broke my units into small groups to harass the enemy as they marched, and dispatched the scouts with information on their numbers and makeup back to Losha and Perdion. I continued to pick off the enemy through the month as they laid siege to the town. Then, the gates of the town opened! I had not force enough to beat the enemy, Masters...I must report that it was Losha and Perdion that failed you."[PARAGRAPH:1]"You all failed, fool," Alexis snarled. She stomped back to her throne and sat, withering Sheol with her glare. [PARAGRAPH:1]"Perdion, pray continue the tale," Flauros said.[PARAGRAPH:1]"It is as Sheol said, Masters, though I must place the blame squarely on Losha's shoulders. I took the shock troops and left her the archers and the settlers to arrange defense of the town. She should easily have been able to hold out all season, though the number of the enemy turned out to be larger than we expected. I returned to nearby Acaia to gather more forces, and was on my way back when I received the news the settlement had been razed. I left my men garrisoned there and returned when summoned. So clearly Losha cost us the battle," the general finished, stepping back and bowing his head.[PARAGRAPH:1]Flauros smiled. &#147;Losha, it appears as I have often told my sister: the weaker sex lacks judgment as well as strength. But please, tell your story, and we shall see."[PARAGRAPH:1]Losha calmly began. &#147;It is as they say, my prince and princess, though they underestimate the numbers of your foes. They had many times the number we set out with. In a battle we might have taken them, but the deaths of our troops would have been a great loss. So I decided that the loss of the settlers was preferable to battle." [PARAGRAPH:1]"How dare you! You were ordered to hold the settlement!" [PARAGRAPH:1]"My Mistress, I have the orders here with me. It says, &#145;stop the invading army when they reach our town of Pavu'nar.' That is what I did." [PARAGRAPH:1]"Losha, you just said that you lost the settlers." [PARAGRAPH:1]"Oh did I forget to mention? Before I abandoned the town-and its annoying inhabitants-to the enemy, I poisoned the food stores, and the wine, and the water." [PARAGRAPH:1]Alexis blinked; Flauros sat upright in his throne. &#147;Sheol, Perdion, you may leave, your orders will be forthcoming. Losha, stay." The young man skittered out, and the older man followed, but not before giving Losha a cruel smile. [PARAGRAPH:1]"So have I angered my Masters?" Losha asked.[PARAGRAPH:1]"Dear Losha," Alexis said with a smile, &#147;you have redeemed yourself utterly. Come, we have a gift for you."	三位将领坐在前厅,等候被召入王座厅。其中一人是身经百战的老兵,冷峻沉着地坐着;第二人较为年轻、初任其职,紧张地坐立不安。那女人打了个呵欠,望向窗外。不久大门开启,他们被引入厅内,列于双王座之前。卫兵退下,只留三人与艾莉柯西丝和弗劳诺斯独处。[PARAGRAPH:1]艾莉柯西丝立刻起身,快步走向他们。&#147;你们三人受命守住我们的新殖民地帕武纳尔!可你们还没回来向我复命,像挨了打的狗一样,我的斥候就已告知我——我们的城市已成废墟!告诉我发生了什么,以及我为何不该把你们吞——为何不该处死你们。" [PARAGRAPH:1]"谢欧尔,先说你的汇报,"弗劳诺斯插话道。他仍瘫坐在王座上,目光却锐利地盯住那年轻人。[PARAGRAPH:1]"是,主人,女主人。我们……奉佩迪安之命,抵达城镇后将部队分为三部。我统领猎手。我们前往丘陵与森林,远在敌军逼近帕武纳尔之前便已发现他们。我,呃,我把手下分成小队,在敌军行军途中袭扰他们,并派斥候把敌军数量与编成的情报送回洛莎和佩迪安处。整整一个月,敌军围攻城镇,我持续伏击消耗他们。然后,城镇的大门开了!我兵力不足以击败敌军,主人们……我必须禀报,是洛莎和佩迪安辜负了你们。"[PARAGRAPH:1]"你们全都失败了,蠢货,"艾莉柯西丝咆哮道。她跺着脚回到王座坐下,用凌厉的目光刺向谢欧尔。[PARAGRAPH:1]"佩迪安,请继续说下去,"弗劳诺斯道。[PARAGRAPH:1]"正如谢欧尔所言,主人们,不过我必须把责任明明白白地归到洛莎肩上。我带走了突击部队,把弓箭手和移民留给她去部署城镇的防御。她本该轻而易举地守住整个季度,尽管敌军数量比我们预想的要多。我返回附近的阿凯亚去召集更多兵力,正在回程途中,便收到殖民地已被夷平的消息。我把手下留驻在那里,受召便回来了。所以显然是洛莎害我们输掉了这场仗,"将军说完,退后一步,低下头。[PARAGRAPH:1]弗劳诺斯微微一笑。&#147;洛莎,看来正如我常对妹妹所说:柔弱的性别既缺乏力量,也缺乏判断力。不过,还是说说你的故事吧,我们且看看。"[PARAGRAPH:1]洛莎从容地开口。&#147;正如他们所说,我的王子与公主,只是他们低估了你们敌人的数量。敌军数倍于我们出征时的兵力。若是硬拼,我们或许能拿下他们,但我军的伤亡将是重大的损失。因此我判定,失去那些移民好过一场血战。" [PARAGRAPH:1]"你好大的胆子!你受命是守住殖民地!" [PARAGRAPH:1]"我的女主人,命令就在我手上。上面写着:&#145;当入侵之军抵达我们的帕武纳尔城镇时阻止他们。'我正是这么做的。" [PARAGRAPH:1]"洛莎,你刚才说你丢了那些移民。" [PARAGRAPH:1]"哦,我是不是忘了提?在我把城镇——连同那些讨厌的居民——弃给敌军之前,我在粮仓里下了毒,酒里、水里也下了毒。" [PARAGRAPH:1]艾莉柯西丝眨了眨眼;弗劳诺斯在王座上坐直了身子。&#147;谢欧尔,佩迪安,你们可以退下了,你们的命令稍后就到。洛莎,留下。"年轻人溜了出去,年长者随后跟上,临走前却给了洛莎一个残忍的微笑。[PARAGRAPH:1]"这么说,我惹恼了我的主人们?"洛莎问道。[PARAGRAPH:1]"亲爱的洛莎,"艾莉柯西丝含笑说道,&#147;你已彻底为自己正了名。来吧,我们有一份礼物要给你。"
Units.xml	TXT_KEY_UNIT_DISCIPLE_OF_ACHERON	Disciple of Acheron	阿切隆信徒
Units.xml	TXT_KEY_UNIT_DISCIPLE_OF_ACHERON_PEDIA	Nervous, frenetic men descended on the ruined city. Their dreams led them here, dreams of a beautiful burning queen and the dragon that served her. They offered only feeble resistance as orc defenders fell upon them with axe's and teeth in an orgy of blood. Their dying screams called out to Acheron and Bhall, but their prayers were unanswered.[PARAGRAPH:1]Stories of the slaughter didn't deter others from coming to the city. Impressed by their passion, despite their obvious weakness, Orthus ordered that they get the chance to see the godspawn they called out to. The men were bound and carried down into the depths of the city where they were thrown into a great fire as a sacrifice to Acheron. [PARAGRAPH:1]Most died, still screaming Bhall's praises even as the fire consumed them. But once in a great while the flames consumed the ropes binding the man, but left him uninjured. These men would wander out of the fire and fall prostate before the great dragon. The orcs allowed these men to remain and after their ceremony the fire seemed to obey their commands.	紧张而狂乱的人们涌向那座废墟之城。是梦引他们来到此地——那是关于一位美丽而燃烧的女王，以及侍奉她的巨龙的梦。当兽人守卫挥舞斧刃、张开獠牙扑向他们，在一场血腥的狂欢中将其屠戮时，他们几乎未作抵抗。他们临死的惨叫呼唤着阿切隆与巴尔，却无人应答他们的祈祷。[PARAGRAPH:1]屠杀的传闻并未吓退后来者。俄耳托斯为他们的热忱所动——尽管他们显然孱弱——便下令让他们有机会一睹自己所呼唤的神裔。这些人被绑缚起来，带往城市深处，投入熊熊烈火，作为献给阿切隆的祭品。[PARAGRAPH:1]大多数人死去了，即便烈焰将其吞噬，仍高呼着颂扬巴尔的话语。但每隔很久便有那么一次，火焰烧断了绑缚之人的绳索，却毫发无损地留下了他。这些人会从火中走出，匍匐在巨龙面前。兽人允许他们留下，而在其仪式之后，火焰似乎便听从他们的号令了。
Units.xml	TXT_KEY_UNIT_SON_OF_THE_INFERNO	Son of the Inferno	烈焰之子
Units.xml	TXT_KEY_UNIT_MONK_PEDIA	Day 6. Encountered the remnants of a company of Macemen. They've seen my foe. If I make haste, I am but a day away from ridding the world of his evil. I must prepare.-Extract from the diary of Brother Kideran, Demon Hunter.[PARAGRAPH:1]Only the smartest, most evil of prey is worthy of the Monk's attention. These men have given their lives over to the intense focus and meditation required to leave behind the frail constraints of their bodies and become something more than mortal. Free from the laws of physics, Monks are equipped with the mental tools needed to take up the fight with the Demons themselves-and win.	第 6 日。遭遇一队破碎士兵的残部。他们见过我追猎的仇敌。若我加紧赶路,便只差一天,就能将他的邪恶从世上清除。我必须做好准备。——摘自恶魔猎人基德兰修士的日记。[PARAGRAPH:1]唯有最狡黠、最邪恶的猎物,才配得上武僧的注目。这些人已将自己的一生奉献于所需的极致专注与冥想,以求挣脱肉身孱弱的桎梏,成为凡人之上的存在。摆脱了物理法则的束缚,武僧具备了与恶魔本身交战——并取胜——所需的精神利器。
Units.xml	TXT_KEY_UNIT_PARAMANDER_PEDIA	A holy warrior following the teachings of Kilmorph, the Paramander is a strong unit against demons and adepts. They require Copper and a Kilmorphian Grotto to be trained, and can be upgraded to Paladins.	圣战士是遵奉基鲁莫夫教诲的圣战武者,对恶魔与术士极具威力。训练他们需要铜矿与一座基鲁莫夫石窟,并可升级为圣骑士。
Units.xml	TXT_KEY_UNIT_PRIEST_OF_WINTER_STRATEGY	Priests of Winter are only available to the Illian civilization, and are gifted when [LINK=literal]the White Hand[\\LINK] ritual is completed. Use them to heal your units and they can use the special [LINK=literal]Call Blizzard[\\LINK] ability.	寒冬祭司仅伊利安文明可用,在完成[LINK=literal]雪之手[\\LINK]仪式后被赐予。用他们来治疗你的单位,他们还能使用特殊的[LINK=literal]召唤暴风雪[\\LINK]能力。
Units.xml	TXT_KEY_UNIT_PROPHET_1	Tuatha D&#233; Danann	图哈德&#233;达南
Units.xml	TXT_KEY_UNIT_REVELERS	Reveler	狂欢者
