file	key	english	chinese
Magister_CIV4GameText_FFH2.xml	TXT_KEY_MEMORY_NUKED_FRIEND	You tore the very fabric of space around our friends!	你撕裂了我们盟友周围的空间结构本身！
Magister_CIV4GameText_FFH2.xml	TXT_KEY_MEMORY_NUKED_US	You tore the very fabric of space around us!	你撕裂了我们周围的空间结构本身！
Magister_CIV4GameText_FFH2.xml	TXT_KEY_MESSAGE_HOLLOW_MAN	A Hollow Man has emerged from the Blizzard	一名空洞人从暴风雪中现身
Magister_CIV4GameText_FFH2.xml	TXT_KEY_MESSAGE_HOLLOW_MAN_ENEMY	An enemy Hollow Man has emerged from the Blizzard	一名敌方空洞人从暴风雪中现身
Magister_CIV4GameText_FFH2.xml	TXT_KEY_MESSAGE_TALI_ALIGNMENT	It is Tali's whim that we be %s1 for a while	塔莉一时兴起，要我们暂且做 %s1
Magister_CIV4GameText_FFH2.xml	TXT_KEY_MESSAGE_DISRUPT	Someone has caused unrest in the city of %s1	有人在 %s1 城中煽动了动乱
Magister_CIV4GameText_FFH2.xml	TXT_KEY_MESSAGE_DISRUPT_ENEMY	Your %s1 has caused unrest in the city of %s2	你的 %s1 在 %s2 城中煽动了动乱
Magister_CIV4GameText_FFH2.xml	TXT_KEY_MESSAGE_MAGIC_TAUGHT	Your %s1 has learned %s2 from %s3	你的 %s1 从 %s3 处习得了 %s2
Magister_CIV4GameText_FFH2.xml	TXT_KEY_MESSAGE_GOLEM_TAUGHT	Your %s1 has learned %s2 from Barnaxus	你的 %s1 从巴纳克苏斯处习得了 %s2
Magister_CIV4GameText_FFH2.xml	TXT_KEY_MESSAGE_CAVE_TRIALS_OLD_CASWALLAWN_DEFEATED	%s1 has slain %s2 in arcane combat, usurping the rank of Caswallawn	%s1 在秘法对决中斩杀 %s2，篡夺了卡斯瓦拉温之衔
Magister_CIV4GameText_FFH2.xml	TXT_KEY_MESSAGE_CAVE_TRIALS_OLD_CASWALLAWN_WON	%s1 foolishly challenged %s2 for the rank of Caswallawn, and was slain for his hubris	%s1 愚蠢地为争夺卡斯瓦拉温之衔而向 %s2 挑战，因其狂妄而被斩杀
Magister_CIV4GameText_FFH2.xml	TXT_KEY_MESSAGE_CAVE_TRIALS_NEW_CASWALLAWN	Your %s1 has passed every trial, and earned the rank of Caswallawn	你的 %s1 已通过每一场试炼，赢得了卡斯瓦拉温之衔
Magister_CIV4GameText_FFH2.xml	TXT_KEY_MESSAGE_CAVE_TRIALS_SUCCESS	Your %s1 has passed this test, and emerged from the trial more skilled than before. 	你的 %s1 已通过这场考验，从试炼中脱颖而出，技艺较前更精。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_MESSAGE_CAVE_TRIALS_DEATH	When the illusions pass, you find only a corpse. Your %s1 was unprepared, overconfident, and failed the test. 	当幻象散去，你只找到一具尸体。你的 %s1 准备不足、过于自负，未能通过考验。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_MESSAGE_SPECTRE_ENEMY	A Spectre has emerge from among the Tormented Souls	一只幽灵从受折磨的亡魂中现身
Magister_CIV4GameText_FFH2.xml	TXT_KEY_MESSAGE_CHAINBREAKERS_REVOLT	The Chainbreakers are leading an insurrection in %s1! We must either purge the faith from the city or abolish Slavery to prevent this from happening again!	断链者正在 %s1 领导一场暴动！我们必须将此信仰从城中清除，或废除奴隶制，才能防止此事再度发生！
