file	key	english	chinese
Magister_CIV4GameText_FFH2.xml	TXT_KEY_HINT_85	Disciple units can learn the Command promotions, to have a chance of converting living enemy units that they defeat. Command 1 requires the Code of Laws technology and a minimum level of 3. Command 2 requires Command 1, the Priesthood technology, and a minimum level of 4. Command 3 requires Command 2, the Religious Law technology, and a minimum level of 5. Command 4 requires Command 3, the Religious Law technology, a minimum level of 6, and The Order state religion. The Code of Junil (The Order's holy shrine) gives Command 1 to all disciples built in its city. 	使徒类单位可习得指挥晋升，从而有机会转化其击败的活体敌方单位。指挥 1 需要法典科技与至少 3 级。指挥 2 需要指挥 1、祭司制度科技与至少 4 级。指挥 3 需要指挥 2、宗教律法科技与至少 5 级。指挥 4 需要指挥 3、宗教律法科技、至少 6 级以及绝对秩序国教。朱尼尔法典（绝对秩序的圣祠）为在其所在城市建造的所有使徒授予指挥 1。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_HINT_88	All players who learn a religion-founding tech will receive a disciple of that religion, though only the first gets the benefits of a Holy City and a free Priest. 	所有习得某项创教科技的玩家都将获得一个该宗教的使徒，但只有第一个才享有圣城的裨益与一名免费祭司。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_HINT_90	The Ljosalfar and Svartalfar civilizations can build improvements on top of Forests, Ancient Forests, and New Forests without clearing them. They may also use the Bloom spells plant New Forests or help their forests mature on their tiles that are already improved. This is extremely useful for extra production and health. The Kuriotates have a lesser version of this ability; they may build in New Forests and cast bloom to plant New Forests on improved tiles, but must still clear normal Forests or Ancient Forests to build there. 	勒约沙尔法与斯瓦塔尔法文明可在森林、远古森林与新生森林之上建造设施而无需将其清除。他们还可使用绽放法术种植新生森林，或在其已改良的地块上助其森林成熟。这对于额外的产能与健康极为有用。库里奥塔特拥有此能力的弱化版本：他们可在新生森林中建造，并施展绽放在已改良地块上种植新生森林，但仍须清除普通森林或远古森林方可在那里建造。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_HINT_95	A leader with the Barbarian trait has nothing to fear from the orcs that seek to ravage other players' lands, though they must still contend with animals. If you decide to declare war on the barbarians you may at any time cast a spell to do so, but this cannot easily be undone and will not eliminate the trait's research penalty. Barbarian trait leaders still need to be somewhat careful when exploring lairs, as they may spawn units with hidden nationality which are still hostile. 	拥有蛮族特性的领袖，无需惧怕那些意图蹂躏其他玩家土地的兽人，尽管他们仍须应付动物。若你决意向蛮族宣战，可随时施展一个法术来实现，但此举不易撤销，且不会消除该特性的研究惩罚。蛮族特性的领袖在探索巢穴时仍需多加小心，因为巢穴可能生成带有隐藏国籍、却依然怀有敌意的单位。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_HINT_98	The Mercurian and Infernal civilizations are not of the mortal world; you cannot begin play as either, but if you call them into the world you will be given the option to play as these powerful civilizations. The Infernals enter Erebus upon the completion of the Infernal Pact ritual. The ritual may be completed up to 3 times per team and up to 7 times overall in each game. Each time it will summon a random Demon Lord, who will either take control of one of your rivals' best cities with The Ashen Veil religion in it or will appear on a Hellfire tile in unowned lands. The ritual will give the demon lord a diplomatic bonus towards you, a defensive pact with you, cause him to declare war on all your enemies, and will cause you to make peace with the barbarian state. The Mercurians can be brought in by building the Mercurian Gate wonder and casting the Open Mercurian Gate spell in its city. Basium will enter the game as your permanent ally. If the Basium unit dies, you may bring him back with another host of angels using the Call Mercurian Reinforcements Ability in the Mercurian Gate city. 	天界军团与地狱军团文明并非凡俗世界之物；你无法以其中任一开局，但若你将它们召入世界，便会获得扮演这些强大文明的选项。地狱军团在恶魔契约仪式完成时进入埃瑞布斯。该仪式每队至多可完成 3 次，每局游戏总计至多 7 次。每完成一次，都会召唤一位随机的恶魔领主，他要么夺取你某个对手境内一座信奉混沌之灰烬的最佳城市的控制权，要么出现于无主之地的一块地狱之火地块上。该仪式将使这位恶魔领主对你产生外交加成、与你缔结防御条约、令他向你所有的敌人宣战，并使你与蛮族国家议和。天界军团可通过建造天界之门奇观、并在其所在城市施展开启天界之门法术引入。巴希姆将作为你永久的盟友加入游戏。若巴希姆单位阵亡，你可在天界之门所在城市使用召唤天界援军能力，以另一支天使大军将他召回。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_HINT_99	The White Hand religion is founded by The White Hand ritual, which may be completed by any Illian or Doviello player but only if Auric Ulvin is present in the game. Adopting this faith your state religion forces you into vassalage to Auric Ulvin when he gets near Ascension. Before that, only the Illians and Doviello are capable of using this state religion. 	白手宗教由白手仪式创立，任何伊利安或多维洛玩家均可完成该仪式，但仅限奥里克·尤尔文在场时。将此信仰定为国教，会在奥里克·尤尔文临近飞升时迫使你臣服于他。在那之前，只有伊利安与多维洛能够使用这一国教。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_HINT_100	The Cult of the Dragon and the Children of The One cannot be state religions. 	巨龙教团与太一之子不能成为国教。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_HINT_101	The Overcouncil civic requires that The Empyrean have been founded somewhere, and cannot be used while your state religion is The Council of Esus. The Undercouncil civic requires that The Council of Esus have been founded somewhere, and cannot be used while your state religion is The Empyrean. Both automatically give you embassies with your fellow members. 	至高议会政体要求天空的教诲已在某处被创立，且在你的国教为杰斯议会时无法使用。影子议会政体要求杰斯议会已在某处被创立，且在你的国教为天空的教诲时无法使用。两者都会自动让你与同盟成员互设使馆。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_HINT_102	The Children of The One religion may be founded by a random event that may occur under the Theocracy civic, but is usually founded when the Grigori learn Arcane Lore. Other civilizations may never found it on purpose. 	太一之子宗教可由神权政体下可能发生的一个随机事件创立，但通常在格利高里习得神秘典籍时创立。其他文明永远无法有意创立它。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_HINT_103	The Evangelist promotion allows a unit to spread its religion to other cities and units. Priests who change religion change what spells they can access. Priests who adopt The Children of The One are automatically disbanded. Units that convert to the Cult of the Dragon are notoriously disloyal to leaders who don't control dragons. 	布道者晋升允许一个单位向其他城市与单位传播其宗教。更改宗教的祭司会改变他们所能使用的法术。皈依太一之子的祭司会被自动解散。皈依巨龙教团的单位，对不掌控巨龙的领袖出了名地不忠。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_HINT_104	Dimensional spell sphere promotions grant combat promotions to the summons, and allow the summoner to keep a portion of the summons' experience points	维度法术领域晋升为召唤物授予战斗晋升，并允许召唤者保留召唤物一部分的经验值
Magister_CIV4GameText_FFH2.xml	TXT_KEY_HINT_105	If you rely heavily on magic, beware of Runewyns (the Force III summon, which can also be created as the result of lair explorations). These magic immune flying angels can target arcane units in stacks of stronger units, and will remove all their spell sphere promotions even if defeated. Their attacks also remove all spell effect promotions from all units in the defender's tile, and destroy all buildings that must be maintained by casters. They can ignore city defenses, including Rings of Warding. 	若你极度依赖魔法，需当心符文温（法则 III 召唤物，也可作为巢穴探索的结果产生）。这些免疫魔法的飞行天使能够在更强单位的堆叠中锁定奥术单位，即便被击败也会移除其全部法术领域晋升。它们的攻击还会移除防御方地块上所有单位的全部法术效果晋升，并摧毁一切须由施法者维护的建筑。它们可无视城市防御，包括守护之环。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_HINT_106	Most priests have 2 spells, one of which can only be used if you adopt its state religion	多数祭司拥有 2 个法术，其中之一只有在你采用其国教时才能使用
Magister_CIV4GameText_FFH2.xml	TXT_KEY_HINT_107	The Cult of the Dragon is typically founded in the city that builds Acheron the Torch Dragon. The Kuriotates world spell can also found this religion, but usually instead moves the holy city to the site where it was cast, spreads the religion to random cities, and makes random units evangelist of the cult. This religion has a different holy shrine for each of the different dragons. 	巨龙教团通常在建造火炬红龙阿切隆的城市创立。库里奥塔特的世界法术也能创立该宗教，但通常反而会将圣城迁至其施法之处、向随机城市传播该宗教，并使随机单位成为该教团的布道者。这一宗教为每一条不同的巨龙都设有不同的圣祠。
