file	key	english	chinese
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_TRIGGER_HARBORMASTER_DONE_1	Congratulations! You have met the goals of your merchant marine and built for them enough ships and docks to empower their plans. Please choose a reward from among the benefits your new trading empire is able to provide to you.	恭喜！你已达成商船队的目标，为他们建造了足够的船只与船坞，助其实现宏图。请从你的新兴贸易帝国所能提供的诸多益处中选择一项奖励。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_FAIL_HARBORMASTER	You have failed the quest of the Harbormaster	你未能完成港务长的任务
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_HARBORMASTER_HELP	[PARAGRAPH:1]To complete this quest, you must construct %d1 [COLOR_BUILDING_TEXT]Harbors[COLOR_REVERT] in your various coastal cities. You will also have to build %d2 [COLOR_UNIT_TEXT]Caravels[COLOR_REVERT].[PARAGRAPH:1]You will fail this quest if a rival civilization completes it first, or if you reach the Industrial Era without having met the conditions.	[PARAGRAPH:1]要完成此任务，你必须在各沿海城市中建造 %d1 座[COLOR_BUILDING_TEXT]港口[COLOR_REVERT]。你还需要建造 %d2 艘[COLOR_UNIT_TEXT]卡拉维尔帆船[COLOR_REVERT]。[PARAGRAPH:1]若敌对文明抢先完成，或你进入工业时代仍未满足条件，则此任务失败。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_HARBORMASTER_DONE_1	Use our advantage to boost the seamanship of our current and future Naval units	利用我们的优势，提升现有及未来海军单位的航海本领
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_HARBORMASTER_DONE_2	Our trade empire should be leveraged in to producing lots of wealth.	应善用我们的贸易帝国来创造大量财富。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_HARBORMASTER_DONE_3	Our ship captains gain extra experience, enabling them to better navigate.	我们的船长将获得额外经验，从而更善于航行。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_TRIGGER_CLASSIC_LITERATURE	Our eldest scholars have collaborated on an effort to collect, record, and preserve all of our oral traditions and unwritten literature.[PARAGRAPH:1]They require storage space for pottery, stone tablets and other artifacts, as well as special repositories within our cities.	我们最年长的学者们通力合作，致力于收集、记录并保存我们所有的口传传统与未成文的文学。[PARAGRAPH:1]他们需要存放陶器、石板及其他文物的空间，以及城中专门的典藏库。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENTTRIGGER_CLASSIC_LITERATURE_DONE	%s1_civ scholars have successfully recorded all of their oral traditions and stories in to a new compendium of literature, thereby completing the quest of Classic Literature!	%s1_civ 的学者们已成功将他们所有的口传传统与故事记录进一部新的文学总集，从而完成了古典文学任务！
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_TRIGGER_CLASSIC_LITERATURE_DONE_1	Congratulations! You have met the goals of your scholars and built for them enough [COLOR_BUILDING_TEXT]Libraries[COLOR_REVERT] to store their newly recorded works. Please choose a reward from among the benefits your new treasure trove of written literature are able to provide to you.	恭喜！你已达成学者们的目标，为他们建造了足够的[COLOR_BUILDING_TEXT]图书馆[COLOR_REVERT]来收藏其新近记录的著作。请从你新积累的文学宝藏所能提供的诸多益处中选择一项奖励。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_CLASSIC_LITERATURE_1	Classic Literature[PARAGRAPH:1]You are tasked by our scholars to build enough [COLOR_BUILDING_TEXT]Libraries[COLOR_REVERT] to hold the newly recorded texts of our ancient stories and oral traditions.	古典文学[PARAGRAPH:1]学者们委托你建造足够的[COLOR_BUILDING_TEXT]图书馆[COLOR_REVERT]，以收藏我们古老故事与口传传统的新记录文本。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_CLASSIC_LITERATURE_HELP_1	[PARAGRAPH:1]To complete this quest, you must build %d1 [COLOR_BUILDING_TEXT]Libraries[COLOR_REVERT] in your various cities.[PARAGRAPH:1]An additional reward option will be available if you control the [COLOR_BUILDING_TEXT]Great Library[COLOR_REVERT] if and when this quest is successfully completed.[PARAGRAPH:1]You will fail this quest if a rival civilization completes it first, or if you reach the Renaissance Era without having met the conditions.	[PARAGRAPH:1]要完成此任务，你必须在各城市中建造 %d1 座[COLOR_BUILDING_TEXT]图书馆[COLOR_REVERT]。[PARAGRAPH:1]若此任务成功完成时你控制着[COLOR_BUILDING_TEXT]大图书馆[COLOR_REVERT]，将获得一项额外奖励选项。[PARAGRAPH:1]若敌对文明抢先完成，或你进入文艺复兴时代仍未满足条件，则此任务失败。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_FAIL_CLASSIC_LITERATURE	You have failed the quest of Classic Literature.	你未能完成古典文学任务。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_CLASSIC_LITERATURE_DONE_1	Our library with the largest repository of classic literature receives a research bonus.	藏有最多古典文学的图书馆获得研究加成。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_CLASSIC_LITERATURE_DONE_2	Discover and decipher lost knowledge from within some of the literature.	从部分文学中发掘并破译失落的知识。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_CLASSIC_LITERATURE_DONE_HELP_2	[ICON_BULLET]Receive a random Technology from among Ancient Era techs not yet discovered.	[ICON_BULLET]获得一项尚未研究的远古时代科技（随机）。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_CLASSIC_LITERATURE_DONE_3	[COLOR_BUILDING_TEXT]The Great Library[COLOR_REVERT] receives additional scholars to help boost research.	[COLOR_BUILDING_TEXT]大图书馆[COLOR_REVERT]获得额外学者，助力提升研究。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_TRIGGER_MASTER_BLACKSMITH	The master blacksmith in %s2_city has offered to take on and train multiple apprentices if the government will build new forges for them to operate once their training has been completed.[PARAGRAPH:1]We will need to build enough [COLOR_BUILDING_TEXT]Forges[COLOR_REVERT] in our cities to accommodate the master's new students.	%s2_city 的铁匠大师提出，只要政府在学徒们完成训练后为其建造新的锻造坊供其营作，他便愿意招收并培养多名学徒。[PARAGRAPH:1]我们需要在城市中建造足够的[COLOR_BUILDING_TEXT]锻造坊[COLOR_REVERT]，以容纳这位大师的新学生。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_MASTER_BLACKSMITH_1	The Master Blacksmith[PARAGRAPH:1]You are tasked by the master blacksmith to build enough new [COLOR_BUILDING_TEXT]Forges[COLOR_REVERT] to provide acceptable working environments for all the students to whom he intends to pass on his trade secrets.	铁匠大师[PARAGRAPH:1]铁匠大师委托你建造足够的新[COLOR_BUILDING_TEXT]锻造坊[COLOR_REVERT]，为他打算传授技艺秘诀的所有学生提供合适的工作环境。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_MASTER_BLACKSMITH_HELP_1	[PARAGRAPH:1]To complete this quest, you must build a total of %d1 [COLOR_BUILDING_TEXT]Forges[COLOR_REVERT] in your various cities. This may include Forges already completed.[PARAGRAPH:1]The master smith is a religious man. An additional reward option will be available if your civilization has a state religion if and when the quest is completed successfully.[PARAGRAPH:1]You will fail this quest if a rival civilization completes it first, if you lose control over %s2_city and the master smith, or if you reach the Renaissance Era without having met the conditions.	[PARAGRAPH:1]要完成此任务，你必须在各城市中建造共 %d1 座[COLOR_BUILDING_TEXT]锻造坊[COLOR_REVERT]，已建成的锻造坊可计入其中。[PARAGRAPH:1]这位铁匠大师是个虔诚之人。若任务成功完成时你的文明拥有国教，将获得一项额外奖励选项。[PARAGRAPH:1]若敌对文明抢先完成，或你失去对 %s2_city 及这位铁匠大师的控制，或你进入文艺复兴时代仍未满足条件，则此任务失败。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_TRIGGER_MASTER_BLACKSMITH_DONE_1	Congratulations! You have met the goals of your master blacksmith and built enough [COLOR_BUILDING_TEXT]Forges[COLOR_REVERT] for each for his students to have his own to operate. Please choose a reward from among the benefits your new metalworking empire is able to provide to you.	恭喜！你已达成铁匠大师的目标，为他每一位学生建造了足够的[COLOR_BUILDING_TEXT]锻造坊[COLOR_REVERT]，使其各有一座可供营作。请从你新兴的金属工艺帝国所能提供的诸多益处中选择一项奖励。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENTTRIGGER_MASTER_BLACKSMITH_DONE	The skilled %s1_civ_adjective metalworkers have completed the quest of The Master Blacksmith!	技艺精湛的 %s1_civ_adjective 金属工匠们已完成铁匠大师任务！
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_FAIL_MASTER_BLACKSMITH	You have failed the quest of The Master Blacksmith.	你未能完成铁匠大师任务。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_MASTER_BLACKSMITH_DONE_1	Use our advantage to discover a new source of [COLOR_HIGHLIGHT_TEXT]Copper[COLOR_REVERT].	利用我们的优势，发现一处新的[COLOR_HIGHLIGHT_TEXT]铜[COLOR_REVERT]矿资源。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_MASTER_BLACKSMITH_DONE_2	Our metalworking empire should be leveraged into producing stronger weaponry.	应善用我们的金属工艺帝国来打造更强的武器。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_MASTER_BLACKSMITH_DONE_3	The master's best student will be granted control over his forge when he retires, launching a tradition of metalcasting excellence in that city.	大师退休时，他最优秀的学生将获得其锻造坊的掌控权，在那座城市开创一段金属铸造的卓越传统。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_TRIGGER_BEST_DEFENSE	Our generals request government aid in expanding our fortifications.[PARAGRAPH:1]We will need to build enough [COLOR_BUILDING_TEXT]Castles[COLOR_REVERT] to satisfy their views on mounting a proper defense for our nation.	我们的将军们请求政府协助扩建防御工事。[PARAGRAPH:1]我们需要建造足够的[COLOR_BUILDING_TEXT]城堡[COLOR_REVERT]，以满足他们对为国家部署妥善防御的主张。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_BEST_DEFENSE_1	The Best Defense[PARAGRAPH:1]You are tasked by your armed forces to build enough [COLOR_BUILDING_TEXT]Castles[COLOR_REVERT] for them to ward off invasion effectively.	最佳防御[PARAGRAPH:1]你的军队委托你建造足够的[COLOR_BUILDING_TEXT]城堡[COLOR_REVERT]，以有效抵御入侵。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_BEST_DEFENSE_HELP_1	[PARAGRAPH:1]To complete this quest, you must build %d1 [COLOR_BUILDING_TEXT]Castles[COLOR_REVERT] in your cities.[PARAGRAPH:1]An additional reward option will be available if your civilization controls the Great Wall.[PARAGRAPH:1]You will fail this quest if a rival civilization completes it first, or if you discover [COLOR_TECH_TEXT]Rifling[COLOR_REVERT], [COLOR_TECH_TEXT]Railroad[COLOR_REVERT], or [COLOR_TECH_TEXT]Economics[COLOR_REVERT] without having met the conditions.	[PARAGRAPH:1]要完成此任务，你必须在城市中建造 %d1 座[COLOR_BUILDING_TEXT]城堡[COLOR_REVERT]。[PARAGRAPH:1]若你的文明控制着长城，将获得一项额外奖励选项。[PARAGRAPH:1]若敌对文明抢先完成，或你在未满足条件的情况下研究出[COLOR_TECH_TEXT]来复枪[COLOR_REVERT]、[COLOR_TECH_TEXT]铁路[COLOR_REVERT]或[COLOR_TECH_TEXT]经济学[COLOR_REVERT]，则此任务失败。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENTTRIGGER_BEST_DEFENSE_DONE	The sturdy %s1_civ_adjective people have completed The Best Defense quest!	坚毅的 %s1_civ_adjective 人民已完成最佳防御任务！
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_TRIGGER_BEST_DEFENSE_DONE_1	Congratulations! You have met the goals of your military planners and built enough [COLOR_BUILDING_TEXT]Castles[COLOR_REVERT] to serve as fortresses against invaders. Please choose a reward from among the benefits your defense is able to provide to you.	恭喜！你已达成军事策划者的目标，建造了足够的[COLOR_BUILDING_TEXT]城堡[COLOR_REVERT]，作为抵御入侵者的要塞。请从你的防御所能提供的诸多益处中选择一项奖励。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_FAIL_BEST_DEFENSE	You have failed the quest of The Best Defense	你未能完成最佳防御任务
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_BEST_DEFENSE_DONE_1	Use our advantage to help better train our forces.	利用我们的优势，更好地训练我们的军队。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_BEST_DEFENSE_DONE_2	Leverage our defensive advantage in to political capital.	将我们的防御优势转化为政治资本。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_BEST_DEFENSE_DONE_3	Now that we are safe, focus on learning what others are planning.	如今我们已然安全，专注于探知他人的图谋。
CIV4GameText_Events_BTS.xml	TXT_KEY_EVENT_BEST_DEFENSE_DONE_HELP_2	[ICON_BULLET]Receive [COLOR_POSITIVE_TEXT]%D1[COLOR_REVERT] attitude from all leaders	[ICON_BULLET]获得所有领袖 [COLOR_POSITIVE_TEXT]%D1[COLOR_REVERT] 的态度提升
