file	key	english	chinese
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_BERSERKER_PEDIA	Doviello Berserkers carry crude weapons into battle, a throwing rock bigger than a man's head or a stout branch. They use these makeshift weapons because they are temporary. The first opponent killed became the weapon of choice. Grabbed by the ankles they would be swung like a meaty flail. Blood sprayed over opponents and every swing would lose more and more of the corpse until another was needed to replace the first. At this point in the battle the "weapons" were always readily available. Occasionally an opponent would be grabbed while still alive. The effect of being beaten by a bloody body that was screaming at you while it happened is traumatizing to even the most hardened warrior. Few armies were willing to face them. -from "Pack of Wolves" by Dentaro	多维洛的狂战士带着粗陋的武器上阵——一块比人头还大的投石，或一根粗壮的树枝。他们用这些临时凑合的武器，是因为它们本就是权宜之物。第一个被杀死的对手，便成了他们首选的武器。他们抓住对手的脚踝，像挥舞一根血肉连枷般抡起。鲜血溅在对手身上，每一挥都会甩掉尸体越来越多的部分，直到需要另一具来替换。到了战斗的这个阶段，这样的“武器”总是随手可得。偶尔也会有对手在还活着时被抓起。被一具边挨打边朝你尖叫的血淋淋躯体殴打，即便对最坚韧的战士也是一种创伤。少有军队愿意与他们正面交锋。——摘自登塔罗所著《群狼》
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_THALATTH	Thalatth the Scaled Dragon	鳞龙塔拉斯
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_GREAT_GENERAL	Commander	指挥官
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_THALATTH_PEDIA	[TAB]The Gentle One. The Guardian of the Placid Sea. The Scarecrow of the Coward God. The Neutered-Guard-Dog of the Deep. These are translations of some of the more respectful titles recorded in the Dabrei Tanninim (a hundred scroll chronicle of the Godswar composed three decades before Kylorin's birth, known only from commentaries recovered from the Library fo Barathrum) to refer to a beast whose true name had already been forgotten. [PARAGRAPH:2]While gods and dragons warred across Creation, this creature lay safe at the feet of Danalin, below his throne, guarding against threats to Maenalus that never came. He had been made as a sign (an empty threat, some claimed) that Danalin would defend his beloved Aifons if their armies were ever to encroach upon his sacred waters The Great Scaled Dragon was one of many beasts made for this purpose, but his presence was more imposing than all the rest of his lord's horde. [PARAGRAPH:2]Danalin and Sucellus were not dragged into the Godswar until it neared an end; their armies of beasts, angels, and elementals saw little action. The Great Scaled Dragon fought only 4 days in the war before the great truce. He never turned the tide of a single battle in that age, and rarely dared to lead any assault in person. His greatest claim to fame was that he was the first beast to retreat for the meeting at the Seven Pines, and was the first to leave Erebus after the signing of the Compact. The Aifons once sang praises of his prudence. Men and Elves mocked the monster's cowardice. In Kylorin's early armies, "Scaled Dragon" became the byword for a paper tiger. That would change. [PARAGRAPH:2]Incomprehensible omens, visions, dreams of torment too horrid to describe, and prophecies that left the seers catatonic became almost commonplace during the Patrian Civil War. Many signs pointed to a catastrophe looming over the Aifons, and some even named the date of their demise, but no one knew that threat they faced. Kylorin's former pupil, the Aifon Trenton Majosi, traveled all the lands of Erebus seeking salvation for his people, but found none. The closest he came was uncovering a ritual he was told could summon his god into Erebus itself, to personally protect them from whatever doom awaited them. [PARAGRAPH:2]Midway through performing the ritual, perhaps mesmerized by the pendulum swing of his spear, his mind began to wander, pondering the fate of the friends he had made on his quest. Tears welled up within him. As his chants approached the final stanza, he choked up and fell to his knees, unable to continue. He had realized that his actions would unleash a second Godswar on Creation, putting far more lives in peril than he had hoped to save. [PARAGRAPH:2]His family urged him on, but they knew nothing of the hardships other nations had endured why Danalin protected their ancestors alone. His people had had their golden age, but Majosi knew that Man had been denied theirs by the act of pettier gods. He knew they deserved life more than he did. He said as much, but his apprentice would not listen. The boy grabbed the text and tried to pry the sacred spear from his webbed hands to finish the work, but Majosi hurled it into the depths where it remains unto this day. [PARAGRAPH:2]Trenton prayed that his god let them go that he might learn to care for Humanity as he had the Aifons, but the god was not ready to do so. Unable to personally intervene, Danalin unleashed all his beasts into Creation to guard his children, against he knew not what. Leviathan and the Great Scaled Dragon guarded the Isle from each side, awaiting the morning of the Aifon's predicted demise. [PARAGRAPH:2]No man nor god knows what happened on that morn. No Aifon soul reaches Danalin's vault, Arawn's Netherworld, or any heaven or hell. They simply vanished, or were consumed by something too horrible for words. Of the creatures sent to guard them, only Leviathan and the Scaled Dragon remained, but they were never the same. Driven mad by whatever they saw, these once wise and gentle beasts became the most vicious creatures in Creation. Leviathan was confined to the waves, but the dragon roamed far and wide, leveling cities in his wake. The Fire Rain did not slow him, nor did Mulcarn's entry into Erebus once the Illians found and completed Trenton's ritualn. Some claim that not even the new God of Erebus dared to face him, after seeing him devour the Aquilans he had sent to recruit the beast. [PARAGRAPH:2]His rampage could not last forever. In the twenty-third year since the deep freeze, the Beast met his match in Lucar and his horde. Legends tell of six thousand men of valor who saved the world from this abomination, in a sadly Pyrrhic victory. Lucar's spear struck true, but as the dragon breathed it last its heart burst open with not blood, but the greatest flood of brine ever seen in any land. The army arrayed against him was washed away in the deluge, which rushed down into the valley below, eroding twenty mountains, toppling the last of the Thraxian citadels, and drowning all who lived within. When the waters subsided all signs of civilization had been washed to floor bottom of the Aegean, a sea which is said to have tripled in size on that day. [PARAGRAPH:3]With the resurrection of Acheron, Drifa, and Abashi, rumors spread that this beast too may live again. Some Cultists claim that the Lords of the Aegean demand he be given new life, to drown all the realms of men and make all of Erebus submit to the Masters of the Depths. Mumbling Dreamers have begun to shout "Thalatth!" One Speaker of the Tide has proclaimed this to be the true name of the Crazed Dragon, but none can say for sure. 	[TAB]温柔者。宁海的守护者。懦弱之神的稻草人。深渊那被阉割的看门犬。这些是《达布雷·坦尼宁》（一部记述诸神之战、成书于凯洛林诞生前三十年的百卷编年史，如今仅从巴拉斯鲁姆图书馆寻回的注疏中得知）所记录的、用以指称一头真名早已被遗忘之巨兽的较为恭敬的称号中的几个译名。[PARAGRAPH:2]当诸神与巨龙在造物界各处交战时，这头造物安然卧于达纳林脚下、他的王座之下，守御着那从未降临过的、对梅纳鲁斯的威胁。他被造出来，是作为一个信号（有人说是一个空洞的威胁）：倘若谁的军队胆敢侵犯达纳林的圣水，他必会保卫他挚爱的艾丰人。这头巨大的鳞龙是为此目的所造的众多巨兽之一，但他的存在比其主子麾下其余所有兽群都更为慑人。[PARAGRAPH:2]达纳林与苏塞卢斯直到诸神之战临近尾声才被卷入其中；他们那由巨兽、天使与元素构成的军队几乎未曾出战。这头大鳞龙在大休战之前，一共只在战争中厮杀了 4 天。他在那个时代从未扭转过任何一场战役的战局，也极少敢于亲自率军进攻。他最出名的“功绩”，是他成了第一头为“七松会晤”而撤退的巨兽，也是《契约》签订后第一头离开埃瑞布斯的巨兽。艾丰人曾歌颂他的审慎。人类与精灵则嘲笑这怪物的懦弱。在凯洛林早期的军队里，“鳞龙”成了纸老虎的代名词。而这即将改变。[PARAGRAPH:2]在帕提亚内战期间，无从索解的预兆、异象、恐怖到难以形容的折磨之梦，以及令先知陷入僵直的预言，几乎成了寻常之事。诸多征兆都指向一场即将笼罩艾丰人的浩劫，有些甚至指明了他们覆灭的日期，却无人知晓他们所面临的究竟是何种威胁。凯洛林昔日的门徒、艾丰人特伦顿·玛乔希遍历埃瑞布斯所有的土地，为他的族人寻求救赎，却一无所获。他最接近成功的一次，是发掘出一个仪式——据说它能将他的神明召入埃瑞布斯本土，好亲自保护他们免遭那不知为何的厄运。[PARAGRAPH:2]仪式进行到一半，或许是被他长矛钟摆般的摆动所催眠，他的心神开始游移，思忖起他在这段追寻中结交的朋友们的命运。泪水在他心中涌起。当他的咏唱接近最后一节时，他哽咽着跪倒在地，无法继续。他意识到，自己的举动将在造物界释放第二场诸神之战，令远比他所希望拯救的更多的生命陷入险境。[PARAGRAPH:2]他的家人催促他继续，但他们对其他民族所忍受的苦难一无所知，也不知达纳林为何独独庇护他们的祖先。他的族人已然享有过他们的黄金时代，但玛乔希知道，人类的黄金时代却被那些更卑劣的神明之举所剥夺。他知道，比起他自己，他们更配拥有生命。他把这番话说了出来，但他的学徒不肯听。那男孩抓起经文，试图从他带蹼的手中掰下那神圣的长矛以完成仪式，玛乔希却将它掷入了深渊，它至今仍留在那里。[PARAGRAPH:2]特伦顿祈祷他的神明放过他们，好让他学会像关爱艾丰人那样关爱人类，但那神明还未准备好这么做。无法亲自干预的达纳林，将他所有的巨兽尽数释放到造物界，去守护他的孩子，抵御他自己也不知为何物的东西。深海巨兽与大鳞龙从两侧守卫着那座岛，等待着艾丰人预言中覆灭之晨的到来。[PARAGRAPH:2]没有人、也没有神知道那个清晨发生了什么。没有一个艾丰人的灵魂抵达达纳林的宝库、阿劳恩的冥界，或任何天堂或地狱。他们就那样消失了，或是被某种恐怖到无法言说的东西吞噬了。在被派去守护他们的造物中，只有深海巨兽与鳞龙留存了下来，但他们再也不复从前。被目睹之物逼疯的这两头曾经睿智温和的巨兽，成了造物界最凶残的生物。深海巨兽被困于波涛之间，鳞龙却四处游荡，所过之处夷平城市。“火雨”未能减缓他，伊利安人找到并完成特伦顿的仪式后穆尔卡恩进入埃瑞布斯，也未能阻止他。有人声称，在目睹他吞噬掉自己派去招募这头巨兽的阿奎兰之后，就连埃瑞布斯的新神也不敢与他正面相对。[PARAGRAPH:2]他的暴虐不可能永远持续。在深度冰封后的第二十三年，这头巨兽在卢卡尔及其大军手中遇到了对手。传说讲述了六千名勇士从这怪物手中拯救了世界，那却是一场惨痛的皮洛士式惨胜。卢卡尔的长矛刺中了要害，但当鳞龙吐出最后一口气时，他的心脏迸裂开来，涌出的不是鲜血，而是任何土地上都未曾得见的、最浩大的盐水洪流。列阵与他对抗的军队被这场大洪水冲走，洪水奔涌而下、灌入下方的山谷，侵蚀了二十座山峰，冲垮了最后残存的斯拉克斯人堡垒，淹死了其中所有的居民。当洪水退去时，一切文明的痕迹都被冲到了爱琴海的海底——据说那片海在那一天扩大了三倍。[PARAGRAPH:3]随着阿切隆、德瑞法与阿巴什的复活，谣言四起，说这头巨兽或许也会再度复生。一些狂信徒声称，爱琴海之主们要求赐予他新的生命，好淹没人类的一切国度，让整个埃瑞布斯臣服于深渊之主。喃喃自语的梦者们开始高喊“塔拉斯！”。一位潮汐代言者宣称这才是这头狂龙的真名，但无人能够确证。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_ADVENTURER_PEDIA	Adventurers are fearless and versatile heroes, which can upgrade to almost any type of unit. True to their name, they love looking for adventure rather than just doing the jobs they are assigned. Adventurers left in the wilderness may find lairs you never knew existed, and explore them without bothering to ask permission first. They will serve dutifully while fighting in hostile territory, but when left to guard the cities of their homeland they tend to get board and abandon their posts. Although it can be annoying at times, their short attention span can serve you greatly. They keep their old skills even after upgrading to something completely different, thus allowing possibilities like knights that can subdue beasts and summon elementals. 	冒险者是无所畏惧、多才多艺的英雄，几乎可以升级为任何类型的单位。人如其名，比起循规蹈矩地完成被分派的任务，他们更爱四处寻觅冒险。被留在荒野中的冒险者，或许会找到你从不知道存在的巢穴，并且不屑于事先请求许可便径直探索。他们在敌方领土作战时会尽忠职守，但若被留下守卫本国的城市，则往往会感到无聊而擅离职守。尽管有时令人恼火，他们那三分钟热度的性子也能帮你大忙。即便升级为截然不同的单位，他们仍保留原有的技能，从而造就出诸如能制服野兽、召唤元素的骑士这般的可能。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_AQUILAN_PEDIA	The Aquilan are the Seven Aspects of Mulcarn, powerful True Angels who take the form of great eagles that dwell in the heart of blizzards. Many assume that the aquilan seek out the blizzards, but in truth the blizzards are formed wherever the aquilan are. 	阿奎兰是穆尔卡恩的七种化身，是化为栖居于暴风雪核心的巨鹰之形的强大真天使。许多人以为阿奎兰会去寻找暴风雪，但事实上，阿奎兰所在之处便会形成暴风雪。
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_AQUILAN	Aquilan	阿奎兰
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_BARBATOS	Barbatos the Lich	巫妖巴巴托斯
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_CHAMPION	Man-at-Arms	士兵
Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_SECT_OF_FLIES	Sect of Flies	蝇群教派
