136	Magister_CIV4GameText_FFH2.xml	TXT_KEY_IMPROVEMENT_WYRMHOLD_SCALED	(Scaled) Wyrmhold	
137	Magister_CIV4GameText_FFH2.xml	TXT_KEY_IMPROVEMENT_WYRMHOLD_SEED	(Seed) Wyrmhold	
138	Magister_CIV4GameText_FFH2.xml	TXT_KEY_IMPROVEMENT_WYRMHOLD_SHADOW	(Shadow) Wyrmhold	
139	Magister_CIV4GameText_FFH2.xml	TXT_KEY_IMPROVEMENT_WYRMHOLD_SHIELD	(Shield) Wyrmhold	
140	Magister_CIV4GameText_FFH2.xml	TXT_KEY_IMPROVEMENT_WYRMHOLD_SHIMMERING	(Shimmering) Wyrmhold	
141	Magister_CIV4GameText_FFH2.xml	TXT_KEY_IMPROVEMENT_WYRMHOLD_SIEGE	(Siege) Wyrmhold	
142	Magister_CIV4GameText_FFH2.xml	TXT_KEY_IMPROVEMENT_WYRMHOLD_SPIRE	(Spire) Wyrmhold	
143	Magister_CIV4GameText_FFH2.xml	TXT_KEY_IMPROVEMENT_WYRMHOLD_VAULT	(Vault) Wyrmhold	
144	Magister_CIV4GameText_FFH2.xml	TXT_KEY_IMPROVEMENT_WYRMHOLD_WINTER	(Winter) Wyrmhold	
145	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_PAIMON	Paimon	
146	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_PAIMON_PEDIA	A luonnotar his early 50's. He is plain, quiet, forgettable. He is immune to all magic. And has an incredible ability purge a person of all magical ability forever. 	
147	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_PAIMON_STRATEGY	The unassuming Grigori hero combined the abilities of a Luonnotar and Runewyn, and has unequaled abilities in Force Magic. 	
148	Magister_CIV4GameText_FFH2.xml	TXT_KEY_ASSIGN_SIRE	[NEWLINE][ICON_BULLET]%s1 becomes a Spawn of %s2	
149	Magister_CIV4GameText_FFH2.xml	TXT_KEY_ASSIGN_SIRE_THRALL	[NEWLINE][ICON_BULLET]%s1 becomes a Spawn of %s2	
150	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_SEVERED_SOUL	Astral Body	
151	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_TOMB_WARDEN	Tomb Warden	
152	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_TOMB_WARDEN_PEDIA	Tomb Wardens are minor Angels whom Arawn (when he was God of Life as well as Death, before Sucellus claimed the mantle that first belonged to Nemed) tasked with guarding the passages that lead out from the Netherworld into Erebus. They are responsible for guiding new souls into the bodies of unborn babes, and helping children struggle through the first years of life in a world full of deadly diseases. Most continue to fill that role under the command of Sucellus, but many shirk their duties in order to assume jobs better suited for the Dullahan. These angels are as often found near the exits of Erebus as its entrances. They guide spirits of the dead out of Erebus, lest they be abducted by demons to join the great machine or hell of left to languish in an increasing state of corruption. Wardens specialize in slaying the Undead, but prefer to strike down potential Necromancers before they can raise such abominations. Most of what mortals know of Tomb Wardens come from tales told by grave robbers who narrowly escaped with their lives. 	
153	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_TOMB_WARDEN_STRATEGY	Tomb Wardens are strong against the Undead, and like the Undead can emerge to punish those who rob graveyards. They are most likely to defend Graveyards on Hallowed Ground, and their appearance in such graveyards extends the duration of the Hallowing there. 	
154	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DJINN_PEDIA	Created during the Age of Dragons, Djinn are strengthened by magical energy. They were Oghma's attempt to use the power of the other gods against them. Djinn are amorphous blue forms, though they usually choose to appear as humanoids, like men made of flowing water. In an environment without magic they become weak and sedentary. Their nature makes it impossible to imprison them in magical traps or bars, but in environments without magic they can be held in items as simple as tightly corked bottles. 	
155	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DJINN_STRATEGY	Djinn are magic-immune summons with all the powers of Archmages. They are gifted affinity in one or two random spheres, based on your effective mana supply, allowing them to cast the greater versions of the spells from those spheres. The Tower of the Elements may grant them free promotion picks based on your effective supply of Metamagic mana. 	
156	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_MAGE_STRATEGY	An Adept with enough experience may be upgraded to a mage, putting him one step closer to becoming the even more powerful archmage. This upgrade requires the unit be at least 3rd level. Mages have access to stronger spells that Adepts. More importantly, they lock their natural affinity for at least once dominion of magic. This allows even more powerful versions of the spells in those spheres and causes the unit's combat strength to scale upwards with increading supplies of that type of mana. 	
157	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_ARCHMAGE_STRATEGY	A player may have only 7 Archmages at once. A Mage must be at least level 7 before it can be upgraded to an Archmage. Becoming an Archmage is the highest honor most Adepts or Mages could ever imagine. Politically it means being placed over the Mage Guilds of an entire nation. To reach this rank, Archamges must demonstrate the discipline and strength of will to fully master a dominion and cast the strongest spells their affinities allow. This talent also lets Archamges learn to wield weaker versions of every other spell sphere, with enough mana and experience. If an Archmage aspires to gain new affinties, there are 3 possibilities. He can use the Tower of Necromancy to transform himself into a Lich, at level 10 or higher. He can turn to The Ashen Veil, taking on an Unholy Taint and Making a Demonic Pact to share the affinity of a Demon Lord. Lastly, he can use the Tower of Mastery and a lot of experience to let him learn affinity for any sort of mana. 	
158	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_MOROI_PEDIA	Moroi are men who drink the blood of vampires. This small taste vampiric power gives them enhanced strength and speed, and a feeling of invulnerability beyond that of their still-mortal form. The Calabim often make Moroi out of those they wish to sacrifice in combat. A Moroi who serves particularly well and survives the various suicide missions on which he is sent is occasionally gifted with true vampirism. Moroi can Receive this gift while only at level 3, whereas other must wait until level 7 before earning that honor. 	
159	Magister_CIV4GameText_FFH2.xml	TXT_KEY_TECH_PRIESTHOOD_HELP	[ICON_BULLET]Receive a free Priest of your State Religion	
160	Magister_CIV4GameText_FFH2.xml	TXT_KEY_TECH_THEOLOGY_HELP	[ICON_BULLET]Receive a free High Priest of your State Religion	
161	Magister_CIV4GameText_FFH2.xml	TXT_KEY_TECH_KNOWLEDGE_OF_THE_ETHER_HELP	[ICON_BULLET]Receive a free [LINK=UNITCLASS_ADEPT]Adept[\\LINK]	
162	Magister_CIV4GameText_FFH2.xml	TXT_KEY_TECH_SORCERY_HELP	[ICON_BULLET]Receive a free [LINK=UNITCLASS_MAGE]Mage[\\LINK]	
163	Magister_CIV4GameText_FFH2.xml	TXT_KEY_TECH_STRENGTH_OF_WILL_HELP	[ICON_BULLET]Receive a free [LINK=UNITCLASS_ARCHMAGE]Archmage[\\LINK]	
164	Magister_CIV4GameText_FFH2.xml	TXT_KEY_TECH_WARHORSES_HELP	[ICON_BULLET]Receive a free [LINK=UNITCLASS_KNIGHT]Knight[\\LINK]	
165	Magister_CIV4GameText_FFH2.xml	TXT_KEY_TECH_FANATICISM_HELP	[ICON_BULLET]Receive a free [LINK=UNITCLASS_DRAGON_FANATIC]Dragon Fanatic[\\LINK] only if led by [LINK=LEADER_CARDITH]Cardith Lorda[\\LINK] or [LINK=LEADER_TEBRYN]Tebryn Arbandi[\\LINK]	
166	Magister_CIV4GameText_FFH2.xml	TXT_KEY_TECH_RIFLING_PEDIA	[TAB]"Rifling" is the term describing the practice of putting helical grooves in the barrel of a "long gun" to impart a spin to the projectile. This spin greatly increases the bullet's accuracy at distance. [PARAGRAPH:2]Early long guns, like the Arquebus, were "smoothbores"; these lacked rifling and the bullets were significantly smaller than the barrels of the weapons. When fired, the projectile would bounce against the sides of the weapon's barrel, giving it an uncertain direction upon exiting the barrel. [PARAGRAPH:2]The Khazad began experimenting with muskets using grooved barrels and tighter-fitting projectiles halfway through of the Age of Rebirth, but mass-produced rifled muskets did not appear until the Age of Innovation after the Bannor reclaimed their old capital of Braduk the Burning and built the Foundry of Vengeance to honor Sarabride. The rifled musket was the standard infantry weapon during Matronae purges, while Cavalry officers prided themselves on their rifled pistols. 	
167	Magister_CIV4GameText_FFH2.xml	TXT_KEY_TECH_ANIMAL_HUSBANDRY_PEDIA	All of mankind, with the dread exception of the followers of the Undertow, have always strongly resented slavery, on the grounds that no being should be completely subject to another. Oddly enough, this view has never been put forth in regard to Man's fellow animals...-Selena Yera, Elven Mystic	
168	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_MERCHANTMAN	Merchantman	
169	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_SMUGGLER	Smuggler	
170	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_CARAVAN	Caravan	
171	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_SHEUT_STONE_GOLEM	Sheut Stone Golem	
172	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_SHEUT_STONE_GOLEM_PEDIA	[TAB]Only Agares knows the origin of these stones. They may be a pale reflection of the gems of creation or Agares's failed attempts to make his own. Regardless, they radiate powerful death magic and draw wraiths to them like silent beacons. During the Age of Magic necromancers were said to have turned the stones into powerful weapons for those that wielded them, but only during the Age of Rebirth were they made into weapons that could wield themselves. [PARAGRAPH]The Luchuirp shun demons such as Eidola, yet their Artificers have crafted abominations even more vile. The Enchantments that bring this golem to life also enhance the power of necromancy inherent in the material, creating soulless automata with affinity for Undeath magic. These machines have no wills of their and are not bound by the compact, yet the taint of hell remains within them and lets them summon Imps, Balors, and to channel the power of any Demon Lords with whom their masters have formed Pacts. 	
173	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_SHEUT_STONE_GOLEM_STRATEGY	Instead of Eidola, the most evil of the Lurchirp command soulless machines whose building materials just happen to come from hell. The Compact did not anticipate Golems with powers like those of true demons, so these abominations are free to enter event Hallowed Ground. Sheut Stone Golems are harder to get than Eidola are though, as they require Sheut Stone mined from Hell terrain as well as a Sculter's Studio. 	
174	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_FYRDWELL_STRATEGY	Frydwell have all the abilities of the Horse Archers that they replace, but no longer functionally identical. These most reclusive of elves now start with [LINK=PROMOTION_FOREST_STEALTH]Forest Stealth[\\LINK] (letting them to hide in [LINK=FEATURE_FOREST]Forests[\\LINK], [LINK=FEATURE_FOREST_ANCIENT]Ancient Forests[\\LINK], or [LINK=FEATURE_JUNGLE]Jungles[\\LINK]. ) and [LINK=PROMOTION_SUBDUE_ANIMAL]Subdue Animal[\\LINK]. They still require [LINK=BONUS_DEER]Deer[\\LINK] instead of [LINK=BONUS_HORSE]Horses[\\LINK]. 	
175	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_NYXKIN_STRATEGY	Nyxkin get defensive bonuses, have no resource requirement, and can use [LINK=PROMOTION_FOREST_STEALTH]Forest Stealth[\\LINK] to hide in [LINK=FEATURE_FOREST]Forests[\\LINK], [LINK=FEATURE_FOREST_ANCIENT]Ancient Forests[\\LINK], or [LINK=FEATURE_JUNGLE]Jungles[\\LINK]. They have +1 Poision damage, making them stronger than normal Horse Archers, but do not have the ranged attack ability of the unit they replace. 	
176	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_ACHERON	Acheron the Torch Dragon	
177	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_FURNACE	Torch Dragon	
178	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRIFA	Drifa the Winter Wyrm	
179	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_WINTER	Winter Wyrm	
180	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_GOLD	Gold Dragon	
181	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_ABASHI	Abashi the Obsidian Serpent	
182	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_BLOOD	Blood Dragon	
183	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_CORAL	Coral Dragon	
184	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_DAWN	Dawn Drake	
185	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_ELDER	Elder Dragon	
186	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_FANG	Chthonic Dragon	
187	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_FEATHERED	Feathered Serpent	
188	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_GRAVE	Grave Wyrm	
189	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_OBSIDIAN	Obsidian Serpent	
190	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_PIT	Pit Dragon	
191	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_RUNE	Rune Dragon	
192	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_SEED	Seed Dragon	
193	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_SCALED	Scaled Dragon	
194	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_SHADOW	Shadow Dragon	
195	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_SHIELD	Shield Dragon	
196	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_SHIMMERING	Shimmering Dragon	
197	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_SIEGE	Siege Drake	
198	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_SPIRE	Spire Dragon	
199	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_VAULT_WYRM	Vault Wyrm	
200	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_VAULT_WYRM	Vault Wyrm	
201	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_BLOOD_PEDIA	Also called an Altar Dragon as it prefers sacrifices. They usually have a pool of blood nearby to drink from, and if their servants don't keep it filled they will usually find themselves added to it. Blood Dragons can take human form, and usually prefer to form of a dark nobleman, always with a goblet in hand. The roar of a Blood Dragon vomits up thousands of blood covered, biting, clawing, flying and venomous creatures, a torrent of creatures that are a mix between bats and scorpions. Blood Dragons maintain a collection of perfectly preserved body parts of their victims, skin, faces, organs, all displayed in a place the dragon can admire. 	
202	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_CORAL_PEDIA	Coral dragons are not a single organism, but a collection of thousands of fist sized insect like creatures called Coralites all working together. They can separate and come back together freely. When they are together they have a breath weapon of white light that resurrects any newly dead (before their soul was collected) that it touches. Even to the point of breathing on a battlefield and raising all the fallen. Coralites occasionally get separated from their colony and have befriended humans as minor pets as they try to work out how to make it back. Coral Dragons collect precious stones, though they will occasionally leave them on the graves of those they respect. 	
203	Magister_CIV4GameText_FFH2.xml	TXT_KEY_UNIT_DRAGON_DAWN_PEDIA	These horned dragons glow with sunlight at all times, though they can control the intensity, from an angelic glow to a blinding golden light. Their breath weapon is a blast of light that burns the corrupt but won't harm the pure. Any ally touched by the light of a Dawn Drake is filled with incredible courage and hope. At dawn each day every Dawn Drake is fully healed from all injuries, mental, physical or magical and is broken free of any constraints that may hold them. They collect anything made of gold. 	
